Phosphate,Carbonate,Silicate,Aluminosilicate,Other,,Mg,Al,Si,P,S,Cl,K,Ca,Ti,V,Cr,Fe,Cu,Zn,As,Se,Rb,Sr,Zr,Mo,Ba
phospathe,,,,,phospathe,"0,672679490121571","4,82807464446458","8,20221083824575","23,7742053927837","0,720098568339747","2,14574320854576","0,870742979053985","10,9149707874884","0,646442362078097","0,006726794901216","0,128983277877376","46,6309203928414","0,09431867083661","0,000672679490122","0,128750218738733","0,011925279991012","0,003305627671773","0,159609753476689","0,005604187631461","0,000672679490122","0,053342165931871"
phospathe,,,,,phospathe,"0,512330361302912","27,0679498647896","2,75583933352434","47,4741714500405","0,051233036130291","3,52749208989605","0,005123303613029","2,99513457890295","0,861179954257261","0,504063399719327","0,490791124249905","13,5418698722467","0,000512330361303","0,000512330361303","0,157483358970744","0,000512330361303","0,000512330361303","0,036077132267051","0,006233959276575","0,010465529006292","0,000512330361303"
phospathe,,,,,phospathe,"0,530593291968238","23,9368721610087","7,30739467332721","41,3291986806434","0,918029005161515","3,6024964582182","0,72780495800953","3,66548642016184","1,22353369894612","0,37964990562291","0,360627104741856","15,825067260621","0,03548644274801","0,000530593291968","0,117631064034495","0,007592286028088","0,000530593291968","0,021073552340213","0,005060249101249","0,004811007441505","0,000530593291968"
phospathe,,,,,phospathe,"0,649641146390282","2,6667501806459","87,7483955432272","1,63406540050581","0,1282666393216","2,37077785919636","0,006496411463903","2,79353149281155","1,00363429451525","0,006496411463903","0,006496411463903","0,93668376949316","0,033634207843515","0,00064964114639","0,00064964114639","0,00064964114639","0,00064964114639","0,003114006864688","0,008118377914638","0,00064964114639","0,00064964114639"
,,,aluminosilicate,,aluminosilicate,"0,646101042714076","18,5197912477019","50,1191287753921","2,08386046901066","0,612042690805568","2,45409042035121","9,65863055515687","1,9993375746644","1,64025735288643","0,006461010427141","0,050697981657694","12,1215242808123","0,000646101042714","0,02855968206552","0,000646101042714","0,000646101042714","0,017613790301912","0,011798238625229","0,012465336262133","0,000646101042714","0,015055146993993"
,,silicate,,,silicate,"0,677659061355475","14,2237577943837","35,0744362242535","2,17317345400786","0,471359858647133","2,91230911135421","1,08898968809055","21,7434919394699","3,94389164377146","0,006776590613555","0,039750368050123","17,5042205390863","0,000677659061355","0,01844957371081","0,000677659061355","0,000677659061355","0,000677659061355","0,10154831631588","0,016119882521501","0,000677659061355","0,000677659061355"
,,,,other,other,"0,476054156587349","28,9002382912019","1,11449388626022","1,74228382484477","38,1839683158433","3,60028545503719","21,8062220741977","1,66021481776071","0,004760541565873","1,32465699611827","0,004760541565873","1,06395056466411","0,00689216983068","0,000476054156587","0,017537031475149","0,000476054156587","0,013145128112816","0,049333162997183","0,000476054156587","0,004018800071243","0,025756079395937"
phospathe,,,,,phospathe,"0,581745975229773","35,7848589773872","24,6978456865041","17,3235364406577","0,437851852223781","2,16911658690751","0,005817459752298","2,49228464361874","0,175859449340356","0,005817459752298","0,293692434990798","6,61312198863133","9,29707810317873","0,03078680138108","0,041230494760819","0,00058174597523","0,00058174597523","0,038176664660708","0,00058174597523","0,008851997121787","0,00058174597523"
,,,aluminosilicate,,aluminosilicate,"0,658815735883813","8,17378829384276","58,028799661215","4,33162732009875","2,98522027298321","2,93502874945361","3,03946960045839","1,38969714835115","0,569532144292982","0,006588157358838","0,006588157358838","17,7493889742436","0,07412791539309","0,000658815735884","0,022774789193282","0,000658815735884","0,000658815735884","0,017970436073526","0,003827636806306","0,0041197440493","0,000658815735884"
phospathe,,,,,phospathe,"0,816221771112181","0,081622177111218","3,49622499785634","4,28401799346895","0,68841661543585","13,4657021330676","0,008162217711122","0,907297766930676","0,090886457058682","0,008162217711122","19,3531651037265","56,5336435492664","0,101857530685167","0,000816221771112","0,000816221771112","0,000816221771112","0,000816221771112","0,000816221771112","0,000816221771112","0,158905916460402","0,000816221771112"
,,silicate,,,silicate,"0,640411667138657","12,1602740175606","40,4361194037262","5,74786735534792","0,567301663965622","2,94751953766836","0,006404116671387","22,9235035071722","0,2780152180655","0,006404116671387","0,106661378517978","11,8550411541696","2,2844634864034","0,017141639912705","0,000640411667139","0,000640411667139","0,000640411667139","0,013083050492789","0,003088892545175","0,00413814730199","0,000640411667139"
phospathe,,,,,phospathe,"0,661178808957329","4,98640856255011","7,66435367791163","27,6532155953981","0,471858114439916","2,2799012018884","0,006611788089573","8,87686744657318","0,550303209912048","0,006611788089573","0,188577616294276","46,3339002071165","0,013318051104167","0,000661178808957","0,157259635028691","0,000661178808957","0,000661178808957","0,110171314891315","0,000661178808957","0,000661178808957","0,036157087710402"
phospathe,,,,,phospathe,"0,558466523644811","22,5342546248542","3,36809897721054","28,5549230803899","0,589124698367671","2,04119908233168","0,005584665236448","33,0148497880736","1,01351634547861","0,358921793100607","0,005584665236448","4,04511968509851","0,011512780442116","0,000558466523645","0,000558466523645","0,000558466523645","0,014701989963505","3,72372628519754","0,014264086206398","0,000558466523645","0,143917063072816"
phospathe,,,,,phospathe,"0,666583432776615","6,41310478520798","9,21420759382366","26,2004261714306","1,28555376321204","2,40609354183627","0,006665834327766","4,88935405293033","0,41248044119839","0,006665834327766","0,216528082537061","48,0948690098037","0,000666583432777","0,000666583432777","0,11343715821657","0,003460754041843","0,005147482866483","0,019399540670856","0,006211040053715","0,000666583432777","0,037811730440034"
phospathe,,,,,phospathe,"0,548392301764862","19,7617968590916","6,88004370756095","28,1189595681202","1,81092616930274","1,72886667546519","1,17314267020341","31,4814508779257","0,588868412700063","0,005483923017649","0,186045853587433","7,35068596089332","0,000548392301765","0,0091426676189","0,042965521627289","0,000548392301765","0,000548392301765","0,281644071894759","0,005951376597685","0,003143468118506","0,020844737604402"
phospathe,,,,,phospathe,"0,573538681313835","24,9940598560544","19,0218387073735","25,6366642883004","0,527920352014076","3,11814132721059","0,005735386813138","11,0659278431945","0,567823304311167","0,005735386813138","0,549315838322736","13,705566661533","0,112368309293382","0,000573538681314","0,086656227442842","0,000573538681314","0,000573538681314","0,025266597921381","0,000573538681314","0,000573538681314","0,000573538681314"
phospathe,,,,,phospathe,"0,529460141963938","14,55711238292","5,76439478754898","32,3677681867313","0,153090939363871","1,74221510747795","0,005294601419639","41,2229333196689","0,189918537562847","0,183339423348982","0,633568159723752","2,49205118301049","0,000529460141964","0,000529460141964","0,046358326409912","0,000529460141964","0,000529460141964","0,090156874207966","0,000529460141964","0,000529460141964","0,019161267789709"
,,silicate,,,silicate,"0,685022496094488","13,4661174914194","32,086907390501","2,04661915763492","0,242086864652232","2,54047694108723","0,006850224960945","23,7258989234423","4,33106750408498","0,006850224960945","0,006850224960945","20,6809450754844","0,000685022496094","0,02828939644318","0,000685022496094","0,000685022496094","0,003286133095413","0,095302718870028","0,044004119827169","0,000685022496094","0,000685022496094"
phospathe,,,,,phospathe,"0,485937782821505","27,8390373556381","10,8233405969793","46,1480870261279","0,542473900411156","4,60194731872597","0,004859377828215","3,94710778531146","1,13954323692134","0,004859377828215","0,004859377828215","4,37148219775929","0,000485937782822","0,000485937782822","0,056946340636566","0,000485937782822","0,000485937782822","0,01403130096483","0,012571397521033","0,000485937782822","0,000485937782822"
,,silicate,,,silicate,"12,4438189502998","3,61455978883432","67,4235737229444","4,97822923572326","0,937625221708069","6,35587938558514","0,006047126253865","1,44939105730383","0,08438967007712","0,006047126253865","0,062918211080482","2,55409735786379","0,069848466785267","0,009341690909151","0,000604712625386","0,000604712625386","0,000604712625386","0,000604712625386","0,000604712625386","0,000604712625386","0,000604712625386"
phospathe,,,,,phospathe,"0,493744518996992","25,5211129015468","8,63776017513947","44,5281870109065","0,890465005876671","5,40333388278937","1,03552740697103","4,19038526602218","0,508113209639038","0,00493744518997","0,160194438716041","8,54815920399412","0,020357074241842","0,005210824688099","0,040463299786999","0,000493744518997","0,000493744518997","0,009579612899964","0,000493744518997","0,000493744518997","0,000493744518997"
phospathe,,,,,phospathe,"0,805086876567409","6,08842847689496","1,88278818062836","4,64379225697466","0,722217672179622","12,0483692456006","0,008050868765674","0,872823613624779","0,06862252609094","0,008050868765674","18,7099551703546","53,8585748596463","0,120865653266186","0,000805086876567","0,000805086876567","0,000805086876567","0,000805086876567","0,000805086876567","0,000805086876567","0,156738122504213","0,000805086876567"
phospathe,,,,,phospathe,"0,516543711372516","26,7016840022296","14,0425953024757","37,8724232470058","0,448713111719419","2,96768568956955","0,780536151923072","9,12296772937577","0,827903013276359","0,193772335682321","0,263854930649551","5,86877642454558","0,21297084376609","0,000516543711373","0,06694481510674","0,000516543711373","0,003203165711464","0,084302386129046","0,000516543711373","0,000516543711373","0,023056964615987"
phospathe,,,,,phospathe,"0,484425712885284","27,5883154491158","13,0304221042972","42,1738454462517","1,10151698282399","6,69423041546524","0,947961821393756","3,87148949142064","0,541230641675998","0,172119378964776","0,004844257128853","3,3406246985272","0,010367591501023","0,000484425712885","0,028772515714203","0,002269662455427","0,000484425712885","0,005141701814464","0,000484425712885","0,000484425712885","0,000484425712885"
phospathe,,,,,phospathe,"0,547666926901638","24,1006329773626","20,9125499643174","30,6683931052373","1,40948216277773","2,50042008798392","1,9509706271129","6,84098550190872","1,15649973825846","0,228131839913092","0,005476669269016","8,8676047746978","0,505384895878765","0,006366272016599","0,063595502843547","0,000547666926902","0,000547666926902","0,180076285825567","0,009785770091749","0,002968075059811","0,041913488689552"
phospathe,,,,,phospathe,"0,516020734001738","25,8457883314546","18,9567111304594","36,7566896634395","0,545636396839018","4,10167341119914","1,31519428470186","5,5610188937245","1,21914439610288","0,18648544841137","0,005160207340017","4,88069033395502","0,023305629096796","0,000516020734002","0,049451814822515","0,000516020734002","0,000516020734002","0,03150777136395","0,002941449417707","0,000516020734002","0,000516020734002"
phospathe,,,,,phospathe,"0,548357906881489","26,1442466143931","12,1380687189252","22,9747693709987","1,0613102970055","4,17881208868926","0,005483579068815","27,9197609068374","1,08796353263282","0,210873766161681","0,005483579068815","3,26010043269269","0,014756114008236","0,000548357906881","0,000548357906881","0,000548357906881","0,000548357906881","0,389583196797223","0,000548357906881","0,000548357906881","0,057139748397831"
phospathe,,,,,phospathe,"0,544202914105739","24,1422224503532","8,98937567783281","32,5149557348584","0,811381762141433","4,12795948104466","0,005442029141057","16,4218165150541","1,01889538016079","0,224659166967212","0,005442029141057","9,72139645595388","0,008135724804086","0,000544202914106","0,038787586574366","0,000544202914106","0,005539576628352","1,37988543057375","0,000544202914106","0,000544202914106","0,037725273008714"
,,,,other,other,"0,696933103258905","2,73974109638544","63,4937448216294","2,80334781865523","0,285859959696026","2,61236870976145","0,006969331032589","2,02621501052267","0,458487547195833","0,006969331032589","0,074792036237108","24,639570986664","0,083352084863999","0,005969448421918","0,036092208438704","0,003794826384386","0,000696933103259","0,002783914473187","0,015585191732967","0,006028707407034","0,000696933103259"
,,,aluminosilicate,,aluminosilicate,"0,639935956096275","5,65606429507967","77,3558047153259","3,69718277727863","0,427555464116725","3,23090937721047","3,4707253437571","0,990129962511353","1,21457750875022","0,006399359560963","0,006399359560963","3,22895789611977","0,035548640748747","0,006655803764843","0,000639935956096","0,000639935956096","0,004192962692632","0,00306748575166","0,006032896192261","0,000639935956096","0,017940387613563"
,,,,other,other,"0,650806292728716","2,57384699047814","85,1465966242185","0,948453414275658","1,72993488042237","3,06383814368111","1,12323926117279","0,992334261905579","0,622703077422341","0,006508062927287","0,006508062927287","2,99957080643646","0,023453032611789","0,000650806292729","0,000650806292729","0,000650806292729","0,000650806292729","0,008987395733871","0,018976856295036","0,003730520698289","0,077909090893906"
,,,,other,other,"0,709909872170366","2,92546433498714","50,2654610824933","2,30272631422989","3,36797540727114","2,2641018377315","2,07536698524408","0,603843194328254","0,573065315575719","0,007099098721704","0,056660627154147","34,4964459434835","0,271357926463006","0,016287317348662","0,045007766648104","0,00070990987217","0,00070990987217","0,004456179293468","0,008793718270987","0,003847348968511","0,00070990987217"
phospathe,,,,,phospathe,"0,647146203750119","2,76036085499967","85,8723955484282","2,12943569077975","0,960021005937481","2,80363085957527","0,982355291640737","0,99644174443385","0,766159888159259","0,006471462037501","0,006471462037501","2,03582496328805","0,021080676073439","0,004157256126874","0,00064714620375","0,00064714620375","0,00064714620375","0,001477165495892","0,00333419621769","0,00064714620375","0,00064714620375"
,carbonate,,,,carbonate,"8,05700523201194","9,79791794614448","15,4717463025101","4,26218109811062","0,466892708823097","1,22772190927237","1,17278561513879","58,5135829559881","0,133378908325162","0,005961202805603","0,005961202805603","0,862290200799695","0,003095705356512","0,009847199495336","0,00059612028056","0,00059612028056","0,00059612028056","0,00605509072927","0,00059612028056","0,00059612028056","0,00059612028056"
phospathe,,,,,phospathe,"0,507201250266059","36,0084315088635","13,9032919540619","33,9551701601084","0,9376736775817","3,17483659898557","2,00983911462787","6,56395210528211","0,125563223424338","0,18060992265373","0,349215415792078","2,16703766341627","0,03487976369343","0,0460034171624","0,022204694226965","0,000507201250266","0,002373759770984","0,002952209970734","0,000507201250266","0,007241956361277","0,000507201250266"
,carbonate,,,,carbonate,"24,1386988525414","5,5971491654572","50,6758978184595","0,369273340425851","0,82822970738987","4,80171295201264","4,75112591505544","5,98673685030967","0,03896476319172","0,00588367924195","0,035191634822801","2,75382949281194","0,000588367924195","0,012598884886402","0,000588367924195","0,000588367924195","0,000588367924195","0,000588367924195","0,000588367924195","0,000588367924195","0,000588367924195"
,carbonate,,,,carbonate,"0,611968442796641","2,01403890446749","0,748264067140347","1,61616254344822","0,561384650737655","1,11863342999217","0,006119684427966","92,650507511393","0,046792247281754","0,006119684427966","0,006119684427966","0,219166780480488","0,000611968442797","0,000611968442797","0,000611968442797","0,000611968442797","0,000611968442797","0,38567561528453","0,004762974594247","0,000611968442797","0,000611968442797"
phospathe,,,,,phospathe,"0,574701333164578","26,5844627886259","27,8786931210049","17,9045422766564","1,66602438878091","2,12258520595877","1,92453950460991","14,6236380701275","0,412533432375852","0,179601217541127","0,241835240588526","5,47605109505839","0,020077376382862","0,009669187312344","0,052850860701849","0,005239707739278","0,000574701333165","0,213233740483685","0,006677885349847","0,012997414204973","0,089471451999262"
,carbonate,,,,carbonate,"0,583111865071811","4,16489951214289","4,37525950958101","9,44248137676981","1,19568852182847","2,81028666142507","0,005831118650718","77,1768442486855","0,031307529054141","0,005831118650718","0,005831118650718","0,14900181421031","0,000583111865072","0,010345820793565","0,000583111865072","0,000583111865072","0,000583111865072","0,03919800142973","0,000583111865072","0,000583111865072","0,000583111865072"
phospathe,,,,,phospathe,"0,507389021384677","35,8444336677113","19,9261072151052","36,1167807376673","0,713604833881318","1,27083416667829","1,63423958931332","1,86963447971678","0,1329236912312","0,292429462287584","0,218291645672267","1,36875559265112","0,002874453902661","0,001707335342683","0,048489167308858","0,000507389021385","0,000507389021385","0,016445843651364","0,0017242238515","0,004018922941661","0,028301171658098"
,carbonate,,,,carbonate,"3,65025566564213","3,33504517323972","5,16280477604823","0,743409933175443","0,597414979853003","2,09792294295612","0,006090023610203","84,0948412197605","0,055598644528768","0,006090023610203","0,006090023610203","0,221157988745473","0,00060900236102","0,003446480170962","0,00060900236102","0,00060900236102","0,00060900236102","0,01556910852186","0,00060900236102","0,00060900236102","0,00060900236102"
,carbonate,,,,carbonate,"0,603141714660922","1,88998710157071","1,41910644489207","3,01161934491697","1,33026046923499","3,24216319170057","0,006031417146609","87,5985159966924","0,006031417146609","0,006031417146609","0,006031417146609","0,131115416169462","0,004650795332261","0,0142990158722","0,000603141714661","0,000603141714661","0,000603141714661","0,717684948305726","0,010314183491965","0,000603141714661","0,000603141714661"
,carbonate,,,,carbonate,"6,13999800298302","2,92765918002893","1,94591005837781","0,864477435473621","1,04243129750677","1,19674661708773","0,260718451390925","84,9538351163797","0,022182927896747","0,006067601197906","0,006067601197906","0,084964887398382","0,000606760119791","0,002598544410238","0,000606760119791","0,000606760119791","0,00248474331828","0,530447673772669","0,010376060980371","0,000606760119791","0,000606760119791"
phospathe,,,,,phospathe,"0,531021723324585","43,6863868795573","4,64277671932889","30,8120837485593","0,606219434612595","1,59815818509168","0,005310217233246","1,86966603568871","0,119922803374742","0,005310217233246","0,480611629734114","5,62695702380798","9,78520296102649","0,079515183104125","0,033170252598156","0,012238157506563","0,002485242305071","0,023635981750352","0,000531021723325","0,004593517773417","0,074203064666124"
,,silicate,,,silicate,"20,305194774193","57,3289503334824","11,3148049925626","7,68311754224646","1,43770405918335","0,572784055689506","0,20305194774193","0,20305194774193","0,20305194774193","0,159437750965357","0,20305194774193","0,20305194774193","0,020305194774193","0,020305194774193","0,020305194774193","0,020305194774193","0,020305194774193","0,020305194774193","0,020305194774193","0,020305194774193","0,020305194774193"
phospathe,,,,,phospathe,"40,5500232572848","4,05500232572848","28,5301214016004","8,39173658808019","12,4584444505382","1,84162305907556","0,405500232572848","0,405500232572848","0,405500232572848","0,589042778265297","0,405500232572848","0,405500232572848","0,040550023257285","0,353525745742618","0,040550023257285","0,919129068019144","0,040550023257285","0,040550023257285","0,040550023257285","0,040550023257285","0,040550023257285"
phospathe,,,,,phospathe,"1,48181864203092","0,148181864203092","23,2089152307837","7,57031645622045","0,921167983021715","3,64498125768959","0,014818186420309","19,8935206433638","0,145188322458583","0,014818186420309","0,063552111157184","2,24906344522411","0,001481818642031","0,001481818642031","40,5788327574655","0,037903453886901","0,001481818642031","0,001481818642031","0,018030547801613","0,001481818642031","0,001481818642031"
phospathe,,,,,phospathe,"19,526936149258","0,131170798493095","3,10961430075494","2,39439431355317","0,961891912842377","4,32549121123915","0,01311707984931","4,64979174158241","0,086868078472248","0,01311707984931","0,066851799370471","0,594020860218528","0,024357401287548","0,02447665557687","63,9592889232728","0,080724579994738","0,001311707984931","0,001311707984931","0,032640282445335","0,001311707984931","0,001311707984931"
phospathe,,,,,phospathe,"63,7348629700446","6,37348629700446","6,37348629700446","6,37348629700446","6,37348629700446","6,37348629700446","0,637348629700446","0,637348629700446","0,637348629700446","0,637348629700446","0,637348629700446","0,637348629700446","0,063734862970045","0,063734862970045","0,063734862970045","0,063734862970045","0,063734862970045","0,063734862970045","0,063734862970045","0,063734862970045","0,063734862970045"
phospathe,,,,,phospathe,"1,32012864487062","4,90241235698007","14,4205898864112","1,66603695770622","0,847830592572866","3,39211617098067","1,929984995161","14,6081105023622","0,262277214212706","0,013201286448706","0,013201286448706","1,73440484688258","0,019112428056541","0,001320128644871","54,7828190963955","0,068872497712666","0,001320128644871","0,001320128644871","0,012300593573402","0,001320128644871","0,001320128644871"
phospathe,,,,,phospathe,"11,1476403013348","5,18321784204686","10,2929660712839","2,21288953166466","0,886728221273882","3,3939438215348","0,012646132906602","12,4678539233134","0,167762642231435","0,012646132906602","0,012646132906602","0,959697578264448","0,00126461329066","0,00126461329066","53,1466048677686","0,071741114360431","0,00126461329066","0,00126461329066","0,023428006458999","0,00126461329066","0,00126461329066"
phospathe,,,,,phospathe,"1,56975412323104","0,156975412323104","11,5452523302334","4,30727070876885","1,51099851038397","4,60963058472078","0,01569754123231","20,6232430771514","0,351552514279917","0,01569754123231","0,097211483129548","6,48308874531306","0,001569754123231","0,001569754123231","48,6575169921467","0,045122156990977","0,001569754123231","0,001569754123231","0,001569754123231","0,001569754123231","0,001569754123231"
phospathe,,,,,phospathe,"13,0082861017795","0,136596558240625","4,66670456228877","3,77367065559835","1,10265718255377","3,65169416769085","0,013659655824063","16,4772708422153","0,248554541181993","0,013659655824063","0,013659655824063","0,99503052900504","0,021495697328018","0,001365965582406","55,789416755601","0,062096420722018","0,001365965582406","0,001365965582406","0,018717190410504","0,001365965582406","0,001365965582406"
phospathe,,,,,phospathe,"22,7158235485098","3,24157419855806","3,43335771781816","1,79457117508298","1,04823336861699","3,65639419518293","0,012516335865125","6,89994322581147","0,12655705514698","0,012516335865125","0,119395772542157","1,37904941495415","0,02422669108064","0,039628044112586","55,4083664707547","0,065140545777138","0,001251633586513","0,001251633586513","0,017699369975019","0,001251633586513","0,001251633586513"
phospathe,,,,,phospathe,"1,14147690434774","5,09184494134217","5,38162566867313","3,90196857468649","2,29363512720155","7,2542547751905","0,011414769043477","32,7336545278423","0,094671972554381","0,011414769043477","0,142476057950936","1,18940891868556","0,001141476904348","0,001141476904348","40,7060030898563","0,038159565251523","0,001141476904348","0,001141476904348","0,001141476904348","0,001141476904348","0,001141476904348"
phospathe,,,,,phospathe,"1,32648667011771","4,80459351681134","14,5665570208653","5,00805033910909","1,03024073880009","3,28833987503369","0,013264866701177","27,1827495708611","0,311482026701549","0,013264866701177","0,090054964718738","1,17601137143035","0,001326486670118","0,001326486670118","41,1330906972274","0,04652806823044","0,001326486670118","0,001326486670118","0,001326486670118","0,001326486670118","0,001326486670118"
phospathe,,,,,phospathe,"1,15246407852196","9,78069636575282","14,7803466776864","3,84576377465065","1,26929215884623","5,38488434319821","1,71640450387062","29,3657210007533","0,277841424491683","0,01152464078522","0,01152464078522","2,98594372855836","0,001152464078522","0,001152464078522","29,3753590501238","0,02334961600632","0,001152464078522","0,011969211498003","0,001152464078522","0,001152464078522","0,001152464078522"
phospathe,,,,,phospathe,"0,708171441850854","4,98124149243472","30,0752859374466","5,92962689494476","1,62419981657184","2,0603893515514","1,78356033247362","13,3414283510921","0,637201913646485","0,007081714418509","0,007081714418509","38,3117643191939","0,156019264562867","0,014081108510341","0,122972030357967","0,005021792904186","0,007457227239034","0,074761308344218","0,008073514640061","0,000708171441851","0,143872301956156"
,,,,other,other,"0,640005394319703","5,21904925180358","84,3713288957505","2,22020338411739","0,646193843235458","2,89293270481775","0,006400053943197","3,18469673609407","0,083699286950119","0,006400053943197","0,028063933745844","0,637197599143621","0,00312217405091","0,055405789719326","0,00064000539432","0,00064000539432","0,00064000539432","0,00146086599936","0,00064000539432","0,00064000539432","0,00064000539432"
,,,aluminosilicate,,aluminosilicate,"0,643615294730693","6,76032209175101","85,3064692904831","1,81215502852275","0,109611338403917","2,24003540377639","1,72929016091512","0,51581723805454","0,168477231557766","0,006436152947307","0,006436152947307","0,679400512568258","0,006077002121903","0,000643615294731","0,000643615294731","0,000643615294731","0,001280182057662","0,003672764749662","0,000643615294731","0,000643615294731","0,007686077938967"
,,,aluminosilicate,,aluminosilicate,"0,647862737432118","8,47033347727849","75,7091679857428","0,596324873900358","0,156206455407058","2,08467425836056","6,82676784476593","0,498853337919935","2,70895871679943","0,006478627374321","0,006478627374321","2,21894002665666","0,004281974470801","0,000647862737432","0,000647862737432","0,000647862737432","0,01243149353429","0,002809721983842","0,026916159945494","0,00438885648078","0,016181236360534"
,,,,other,other,"0,679386496821027","4,31169460068315","1,40618611572748","2,7595278351215","20,5265419925365","1,97932404489917","14,1031170021454","0,525499810406004","0,18309243965553","0,00679386496821","0,103483749804264","53,2206162374067","0,000679386496821","0,000679386496821","0,000679386496821","0,004301493566126","0,013831287785704","0,125146063212638","0,000679386496821","0,016781094293547","0,031958324979712"
,,,,other,other,"0,647360692742948","27,0698113112848","42,9722107701861","2,89153328084803","1,12429954372824","2,1940870869694","1,07209076820057","7,46391792279027","1,03108152202399","0,158720408550104","0,006473606927429","12,5923797460782","0,269759090168276","0,000647360692743","0,051410748803029","0,000647360692743","0,000647360692743","0,086886118998597","0,011992891900548","0,007758882716565","0,346283525004711"
,,,,other,other,"0,829513086139927","12,3473923647757","63,9931613965942","5,33851419226232","0,263136247225298","1,9601780317614","7,06968004919807","1,66966467036548","2,97652177231483","0,280401541818726","0,008295130861399","2,9863659408798","0,130145807270561","0,027912645908655","0,00082951308614","0,00082951308614","0,0090261521284","0,008331106092252","0,022551000324772","0,005187158433392","0,072362679472485"
,,,aluminosilicate,,aluminosilicate,"0,703965605171347","9,32124348675292","27,812218486239","2,04116843160195","0,298405881917611","2,24633538101503","5,02361868890627","22,6836484313185","0,875048645365182","0,007039656051713","0,007039656051713","28,9004699560585","0,01163194985412","0,009798236474548","0,000703965605171","0,000703965605171","0,011613603960448","0,006025727047232","0,00709953912082","0,003668398150971","0,028552307731773"
,,,aluminosilicate,,aluminosilicate,"0,694003159277771","19,6551921364352","34,4065935155275","1,78979054571926","0,662398523827192","1,91932495728047","6,55183145227423","0,978371637786168","0,731018014305998","0,193997192652732","0,006940031592778","32,3709071420883","0,00775410321794","0,000694003159278","0,000694003159278","0,000694003159278","0,013154456849698","0,006732511816778","0,008520603551599","0,000694003159278","0,000694003159278"
,,,aluminosilicate,,aluminosilicate,"0,648731449911038","13,1568758439077","36,5844345735482","4,672273902181","0,703163377554852","9,0375885431048","6,20043110944948","5,46625606654418","0,900176382541023","0,228460645663775","0,00648731449911","22,3766754894017","0,000648731449911","0,000648731449911","0,000648731449911","0,000648731449911","0,008425280916849","0,005478900626959","0,000648731449911","0,000648731449911","0,000648731449911"
,,,,other,other,"0,634543370465566","19,0407693980226","28,7999319529554","5,63640206354333","7,73683728992482","4,06644747256325","6,60283453987955","2,89437780215605","0,463178084360141","0,226079898196969","0,224792077928604","23,5141809038636","0,092067004621731","0,000634543370466","0,000634543370466","0,000634543370466","0,00289549204944","0,029837008517669","0,003547499769112","0,000634543370466","0,028739967700399"
,,,aluminosilicate,,aluminosilicate,"0,726190961795379","6,54465407233646","47,1965947147981","0,939917209865588","1,52192048418688","2,03169589819085","0,007261909617954","4,54254389246224","1,83508594101926","0,522312371720441","0,250136166738888","32,9487449010141","0,282838043377012","0,031655617025342","0,000726190961795","0,000726190961795","0,003398656628424","0,057186916644466","0,011383551207658","0,003859899849043","0,541166409598333"
,,,,other,other,"0,645510497358291","6,25199237545928","72,4284153316848","3,21525665178657","0,606651007030733","2,29616004843104","1,85721714276521","7,30278243942369","0,696391294285879","0,006455104973583","0,022967044005555","4,61907869727544","0,033217186390357","0,002764498918023","0,000645510497358","0,000645510497358","0,002870009699492","0,005230683098886","0,004457945423745","0,000645510497358","0,000645510497358"
phospathe,,,,,phospathe,"0,667535717681407","2,66153333734215","22,5243688167336","19,6441792040616","0,432461536376882","2,43401034887161","0,006675357176814","13,1273585480962","0,588784715994506","0,006675357176814","0,176525427304396","37,3858252672411","0,096223636011105","0,000667535717681","0,124380003454692","0,000667535717681","0,000667535717681","0,115954047284992","0,004171000603771","0,000667535717681","0,000667535717681"
phospathe,,,,,phospathe,"0,670844964522027","5,3288192589877","6,96737645367385","29,2084173550205","0,491102037346599","2,37965456385458","0,00670844964522","1,64639729303824","0,664159919541623","0,00670844964522","0,23029815017921","51,859697311094","0,000670844964522","0,000670844964522","0,518610559583511","0,000670844964522","0,000670844964522","0,012326642237851","0,004853521842767","0,000670844964522","0,000670844964522"
phospathe,,,,,phospathe,"0,688025236713261","4,6457385618853","14,0258176526773","20,5721189538727","0,410111112713363","1,89405875460782","0,006880252367133","8,96949512645203","0,495029752280375","0,006880252367133","0,145158028439581","47,8001667723182","0,042550895104068","0,008208315763786","0,194684271887044","0,000688025236713","0,000688025236713","0,050804876529728","0,006335407336218","0,000688025236713","0,035871700974783"
phospathe,,,,,phospathe,"0,51377689456157","26,3362546463608","4,86281552830182","41,3692080640036","1,06473290314007","5,44748438247835","0,82760419508639","5,32275324095288","0,687153922114018","0,382846588621515","0,62705365275939","12,294305264741","0,022476627433374","0,000513776894562","0,099639335281755","0,00422883060193","0,000513776894562","0,107246968746075","0,00399874589076","0,000513776894562","0,024878878240985"
phospathe,,,,,phospathe,"0,497995944253527","35,0507418935746","1,72565302812011","39,4083062891579","0,523004474205123","3,86442043172645","0,004979959442535","2,27103944136976","0,261550087503576","0,004979959442535","0,411740242392859","0,984577530755339","14,5987433473811","0,083786408485604","0,216687592198086","0,000497995944254","0,005010957458441","0,076387417150963","0,004312645750683","0,005086357742246","0,000497995944254"
